poi_id,name,category,lat,lon,address
goong_FKOArb2NZVNkY1o5qsVFOxX1ioS69YU7LaqItAIVKrYZ9r3g4smCfxIuhSkeyYo9qqppkHYZIxOWDsik_tWc6hxecSpOpfhXwZ6NVQYNzg-pmmUYVtRWTg2SxTj6DFPjD,Chợ Mới,market,10.5816679,106.5886313,"Chợ Mới, Rạch Kiến, Long Hòa, Cần Đước, Long An"
goong_wjxhdcGyantInGAit0m_-3nBYUasZI7MYras9B2WvUt2Nws48TBK4hSKze0O0Ep2AYoBnNKypmcVISKVItgX-3HZsYUCvE4XMU6VgR4V1hexAn2ITsxOVhUi3YTiFEv7F,Bệnh viện huyện Giồng Trôm,hospital,10.159797557000047,106.50213330700007,"Bệnh viện huyện Giồng Trôm, Nguyễn Thị Định, Ấp 6, Giồng Trôm, Giồng Trôm, Bến Tre"
goong_t0xznpuYUYVTYCshgLOB6WhjX0eDrxbPEaEtMF7bGjeB_cUQ1qmE43nyYZq-qoifHY2VIBUq8qMmoF24OgZ58iaBzegCoofqDZXFXQ4GbgehkF0QXt7ORgWYWTDyBrfrB,Chợ Bến,market,10.366413101000035,106.73872950900005,"Chợ Bến, Bình Ân, Gò Công Đông, Tiền Giang"
goong_cgFwoZawdn9ApV8IvNIA_3G_WyeodYjPQZ5DEJdlmt9HpzAyp2W47HKqUxIvA-iVW6ZxoTZflpWepTEbpbqOX_5aeRWg0aDecrZAVOxmlv9zjFMAoACGlnGkWyuWAQe3W,Chợ Rạch Kiến,market,10.580779472000074,106.56200082300006,"Chợ Rạch Kiến, Long Hòa, Cần Đước, Long An"
goong_uPOci6SCX75sVlcJonCSjHhfsZqhX4onQ31IkJVxluZCsTlQlG2S1EKNSx2kcqzlUdyt91a9fcvJyK3UOdrAE8KSKYVB1bYLadrJEUJJikvt3iLsEpARXknWggi-SBenS,Chợ Mỹ,market,10.5631905,106.6032736,"Chợ Mỹ, Mỹ Lệ, Cần Đước, Long An"
goong_DwLBtYF-TFtIeG65s1SvmHzeQFqeDJ_lILWwfZxUdup9l4VbqGqJ3H6BbV-uD5lLUeKXAJZ57hUxw3Uwgn3iR_32pQ5GfVepdfblP55lpmfB5g1wPr3yJmQ-rVCSZDuLZ,Chợ Kinh,market,10.494806874000062,106.66935203500009,"Chợ Kinh, Long Hựu Đông, Cần Đước, Long An"
goong_5lC1xDRVm7BOg4YFqlQXIGTdTJWYVIVaf4NqB6lUgfB4qUQ5qGuB4HO6fq8_DrDSe7g_rrNUu99IVKqRqnmVfQA_T8CfdqNLfblPW5lpmfB8g1LwPrw-JmX6rVCSZDuLZ,Chợ Tân Trụ,market,10.52151471700006,106.52208416100007,"Chợ Tân Trụ, Tân Trụ, Tân Trụ, Long An"
goong_iWZ_ZSGzaDBMx42BsnFEgkzGW6SHTQKBVsZcrKhuPshmDrVSSsHBHymBhKqOqoAfofXBut6dItIatYEivsWKo4bLHJkawTUPDZaFXgYFxF-hkm0SRtxc8gWazTPqBFjjB,Chợ Long Cang,market,10.585570400000051,106.51782900000006,"Chợ Long Cang, Long Cang, Cần Đước, Long An"
goong_vABqL6W_oXJyj1sxpFqs6J6gW1XSd51z379xQFHa8ls5B0XkvXwGklHGnMDaTAY6TaNJxJ79bitZ0tlsWcmbtz6XRZVN_AJbfcrZAupZmlv9zVFOMoACGlnGkWyuWAe3W,Chợ Tân Tây,market,10.40080610700005,106.71516949600004,"Chợ Tân Tây, Tân Tây, Gò Công Đông, Tiền Giang"
goong_eHrchQyoZBl_emEvqoOZmLMjdZKwekp7oDRX45t1ldF9tnUGnwyz0X6DYQafD6j7S4RDAZpHhtJwV7sirLa480tpMF-rdZmZfrpMWJMqsmvN_gF8MaqyKmn2oVyeaDeHa,Chợ Đào,market,10.552411000000063,106.59994700000004,"Chợ Đào, Mỹ Lệ, Cần Đước, Long An"
goong_gWZlY1A4nYJjoXahqDO7hGeyLyDGAcKfbt6N2JmthgoGthm4lthaog7PHSDu2FK_-ZptUO7MVjoJ_x3EOqEiJu2hhfUZMxvaDh01XQ2Vxgehkm0QXtxeRgUyzZjyBFvrB,Chợ Thủ Thừa,market,10.602576832000068,106.40193488800008,"Chợ Thủ Thừa, Võ Hồng Các, Thủ Thừa, Thủ Thừa, Long An"
goong_qotqk2K2OsVOr1NJY70N02SgKTlicZ_jYZolPKpKpYZjnU5Chha-g7WZeBV-qhSBtLNKLbL9nIBmxF4kZ2FCH2qqyLUd_fJPoZ6NVQYNzg-pmmUYVtRWTg2SxTj6DFPjD,Chợ Phú Mỹ,market,10.543679131000033,106.33146721000008,"Chợ Phú Mỹ, Phú Mỹ, Tân Phước, Tiền Giang"
goong_AsF9Npjt0topsn25BsWb8hWeIVx2vSo6vVphbBvkRwcZit6pAt3eFzW9IwDyteajtZJh9RbhLitxhtBNEtX2GgXo_Q7SvT4rCYkNQRIZ2hu9jnENiEBCWhmG0S7CGEf3G,Chợ hoa Tết,market,10.352721520000046,106.36393340000006,"Chợ hoa Tết, Phường 1, Mỹ Tho, Tiền Giang"
goong_Iz3-qGP-t0myQVK0Una29rrCYAKxdaGFXcJTC64QSc9luI8Gr3Rdh2a8dYwKBE5hkUq2MGq_tmypVjGU7tk-E-mCocEKETYTBYKRSRoR0hO1hnkESshKUhGO2STmEE__E,Chợ Đêm Tầm Vu,market,10.449843624000039,106.46668538900008,"Chợ Đêm Tầm Vu, Tầm Vu, Châu Thành, Long An"
goong_W6_HS2Czca18mW44qHHy6VeZVAWyc8Hza0w4jYBxnsR8YQdHtm7_gWAUegeEF4ngV7BlDKhjs9i3vWBGfRWJ6IGiTDmBqEzFZaFXQ4Gjgehkm0QXtxeRgWDaJTDyBFvqz,Bệnh viện Đa khoa huyện Ba Tri,hospital,10.041748305000056,106.59012005700004,"Bệnh viện Đa khoa huyện Ba Tri, Ba Tri, Ba Tri, Bến Tre"
goong_n2qMOvHVQq9ygf0MpWxWpl7KeDa9G2upyZZWIrFSZcduy39NiG2Tb26uaD2m7bFFWJAp3TL9gh7lYyUYv7X2Tv16HXhmJbZeRo2tZTY9_j-bPlUoZuRmfj2i9QjKPGPTP,Bệnh viện Đa Khoa Huyện Cần Giuộc,hospital,10.6016847,106.6729124,"Bệnh viện Đa Khoa Huyện Cần Giuộc, Nguyễn An Ninh, Cần Giuộc, Cần Giuộc, Long An"
goong_qlAo3uWe35l9qjMPrGqB7WWwRAKfdqmaTpq1PasMgZp5N4cAsmmGr0m1RFLR9DuKu0oMlantmecBk3m4WqaNUIH-qTNCvRJk5fblPW5lpmfB8g1wPkQ-Jr36rVCSZDuLZ,Bệnh viện K120,hospital,10.355025126000044,106.33668540000008,"Bệnh viện K120, Phường 6, Mỹ Tho, Tiền Giang"
goong_4X__h4_PqbNPn3gRn36hUnbZvCWqbYM1fYY5ILZWuZp_JlKBmgp77a1eSl6ubX2dfq9WMa5VgJx62EI4tnybxmOuMVuXYI-2e79JXfRvn_Z6hJVoJtgmpn3itUiKPCOTf,Bệnh viện Đa khoa huyện Cần Đước,hospital,10.514124522000031,106.60477980200005,"Bệnh viện Đa khoa huyện Cần Đước, Quốc Lộ 50 cũ, Cần Đước, Cần Đước, Long An"
goong_vyBpX0xq901LgGkhpBqOpzeyO1e7Qom0fZRZho9vrChYQ8vTv3GO0Udpoiilf6jMr29fCKR9lchXrXA8iFOC62EuUargSGLTwWK5rp45-judLlGkYuBiejm68GTOOQ_XO,Chợ Cần Giuộc,market,10.610319600000025,106.67071870000007,"Chợ Cần Giuộc, Cần Giuộc, Cần Giuộc, Long An"
goong__h7ghR_vdc13qVcHt2anbfa6cg-5H4mBoKhmNrhpX1mFtVwSvr-J63W4Jgc5evqhpWM1cCrqJkWpek3FMuWsw91i7ZoW_ZiZEbanRS4l5iV9sk0wfv6WZiW4fRDSJu_LJ,Chợ Bình Phú,market,10.404048136000029,106.59759006500008,"Chợ Bình Phú, Bình Phú, Gò Công Tây, Tiền Giang"
goong_N8SdZq6467Q7m3lnsmNigFJPsCyogWL7fG1PAYNtjcllwm07rhSs62aHeR6HF7DjYJxbGYJfnsporm06tHGg61OjKEEezYoGrZqJUQIJygYJnmEcUtBSSgmWwTz-KFfmC,Chợ Tân Chánh,market,10.450143359000037,106.61215688400006,"Chợ Tân Chánh, Tân Chánh, Cần Đước, Long An"
goong_YVt1Bbxlkkds1jRQr2KkknCwcjzgYaLWQ6JtEq9ZksJyjF8qo3azkmOuYhKjbILNRIuaVqAFjT1so9oou76g0kURYSy2KopLbdrJEUJJikvtfiHcEpCuCklegXwSSL-nS,Bệnh viện Phước Vân,hospital,10.594344478000039,106.53785739600005,"Bệnh viện Phước Vân, Tỉnh Lộ 835C, Phước Vân, Cần Đước, Long An"
goong_e5ixsAyHTUJNq5NepWmpTXzd6R1War6aTN2uFDwPkLd60EIZsGt_p-GENR0iDHzyTYQ1ngV6k-FKqFYkqVCb5X-3sl2NbUm_ef7ubWZtrm_J-gV4Nra2Lm3ypViYNm-Db,Chợ Long Hựu Tây,market,10.461937158000069,106.67687938100005,"Chợ Long Hựu Tây, Long Hựu Tây, Cần Đước, Long An"
goong_YTyzhUhYT2V7nIQ6TEiZh2OfdjG3SJXfV59QP68Tq_tipEgErnX27GS0aiOudon2VKXFB4SscoZhnWU9csom3w2-bWCipdp3yYYJTR6V1hexgn0ATsxOVhWK3SDiFjf4S,Bệnh viện huyện Cần Giuộc,hospital,10.601618753000025,106.67297005300009,"Bệnh viện huyện Cần Giuộc, 79 Đặng Vĩnh Phúc, Cần Giuộc, Cần Giuộc, Long An"
goong_ZrR2Y611jmNUnH0Jr2mgzmG2ZkW4V5WFb8N5R69Nq89XwiAgsHa8_GOfTEOtdIrCe7ZxNKxijt8_pA2l5qmGdhBCAUyLAS6j4r6ZKRIZQhmLvnEMQsBCWhmG0SzuGEf3G,Chợ Hàng Dương,market,10.387034380000046,106.91938868600005,"Chợ Hàng Dương, Thạnh Thới, Long Hòa, Cần Giờ, Hồ Chí Minh"
goong_ymlsvbxnza1BlGVKumz3bY6DXBY0XfKkoRpQpLuTf4FAvHxLDUON-RmxSAuIb6PmGJN2TrNqgddG1v3ZPvnGNikSFSEikaYG_fclbT41ojeQbl0gbu2qdjRq_QDCNafbN,Chợ Qui Đức,market,10.649183633000064,106.65530353900004,"Chợ Qui Đức, Quốc Lộ 50, Ấp 2, Quy Đức, Bình Chánh, Hồ Chí Minh"
goong_egj2XJYat1NMh2w-n3-eNHesQLK0fKzbd1hT2qlUkv9g2VsqtW6w3HiiWI36bHoHYfL1XCaNVt9ZjhHERnqi_nE6BZScIt-Waer5IH55unvd7hFsIqAiOnnmsUyOeCeXe,Chợ Cần Giờ,market,10.38264771400003,106.88349319000008,"Chợ Cần Giờ, Long Hòa, Long Hòa, Cần Giờ, Hồ Chí Minh"
goong_s3DVj6EHs0hwsWopp72RlG9hZgik1IHUcKNiCrhbrJJHKJlxoI-4THEt5mK6Yolcd63wDpEFgURvdUQHr3Hi17NHahe7fp3odbFHU5Fhkfh0i1QHTpweBkXajXCyRBurR,Chợ Biển Tân Thành,market,10.291532000000075,106.77895700000005,"Chợ Biển Tân Thành, Tân Thành, Gò Công Đông, Tiền Giang"
goong_t6JqgMCIsidioHcyqWK6hU2sZmCBIKY5LrN32mRgg3GHsm8kUReuyWfGVR6rcJz_Z5pVOrIUj4N-xnAPqUm692nHfEeGTIOCCZKBWQoBwgOllqUUWthaatmeQTT2AF_uA,Chợ Đồng Hòa,market,10.379154755000059,106.87911687900004,"Chợ Đồng Hòa, Long Hòa, Cần Giờ, Hồ Chí Minh"
goong_Q1RpQk2zd7tfkVwLvzCn9Vi5Xx27ba_UTKpQMb5raeBopVwwvpEf-6CBpUy-H1iQrC6Ivz1EhY1uh0SJuluJwGi15VEqMRJaMbalfS4l5ieBsk0wfvx-ZiW67RDSJHvLJ,Chợ Long Thạnh,market,10.384861732000047,106.91094616600009,"Chợ Long Thạnh, Long Hòa, Cần Giờ, Hồ Chí Minh"
goong_7wehUqO5VXSxsE4ern--bkCYaxZdBpCjRuegL3-8nNRscEULp6yQlHezfw6mBrGQQdRFcJUTiPZHimhzoHKc7kGifymmf5zIdLBGP5BgkPl1ilUGpgSaAkHeiXS2QB-vQ,Chợ Vàm Láng,market,10.413643141000023,106.77362214600004,"Chợ Vàm Láng, Tỉnh Lộ 871, Vàm Láng, Gò Công Đông, Tiền Giang"
goong_XL1r8vC626pvjkIEoXSllWxG4iaNe_haWo57BbZAmM5i-HNPvB-pommLcA-6easydhRWkbsel7diw3gtvWm5u3bPUi-7QrGrb-J7dSYt7i5Fui04dvR2nuWzLRjaDHIub,Bệnh viện Đa khoa huyện Cần Giờ,hospital,10.404540413000063,106.93751657500007,"Bệnh viện Đa khoa huyện Cần Giờ, Phan Trọng Tuệ, Cần Thạnh, Cần Giờ, Hồ Chí Minh"
goong_RcLYvB6gyqt8ok86vHJPE8Xy-RxSyFJLgUJyKRoVzoE9To0tmsl872wehaoarYmLaVJh2DKt_Fv1gonq0R06swGOieYS3TrjdZqJUQIJygutnmEcUtBSSrmWCTz-CFfmw,Bệnh Viện Cần Giờ,hospital,10.4112792,106.9547322,"Bệnh Viện Cần Giờ, Giồng Ao, Cần Thạnh, Cần Giờ, Hồ Chí Minh"
goong_uItdom9rjUZvuCEdMni-_3e7VhCTZIiIXM70lL7kek4hrlUISoHuXiGqnXUyOHPD3aZF4Orh0sdJ2i3wEu0aMwsxtyyu9VovMb6teSYt7i6du4k4dvR2bkb25gzZsHPBG,Chợ Vàm Sát,market,10.53428541900007,106.76790851600003,"Chợ Vàm Sát, Lý Nhơn, Cần Giờ, Hồ Chí Minh"
goong_4GKizaKjdpLW1jRQpGJsu3CwYTyvbZK8Q6JlEq9ZksJyjF8qcqO0K0WNWU-FjYYJTRIs9VqAFjdpsX6MooFiK0kRHSy2SvpLbdltEUJKykpp3iFcEpASC-3WgXy-SBenS,Chợ Hòa Hiệp,market,10.402955932000054,106.92381389500008,"Chợ Hòa Hiệp, Long Hòa, Cần Giờ, Hồ Chí Minh"
goong_AraOjDiioL9xaXC6SEVs8FytVYu7lEBBW0q7IT79skFFqkntoi0eEzimsUV2NfLLnXYRFNYlBk71yjSITumz-xWmSWUmyb4jcpaxaTox8aDWMlknluhqcGmu-QTGMG_fM,Trường học,school,10.3528128,107.0879123,"Trường học, Lê Hồng Phong, phường 8, Vũng Tầu, Bà Rịa - Vũng Tàu"
goong_56JQ5lB4UWxihmsTsGOfnXiscxyweLIlfL8376FGKnBF6glUZrJScUXnYVV-im6L0ToM6CrWqh9VL2lUYfq6un3yCZzqae7LbbbxKXpxsnPV5hlkKqgqMnHuutSGcC1Hc,truong hoc,school,10.3671538,107.0764017,"truong hoc, Lê Lợi, phường 7, Vũng Tầu, Bà Rịa - Vũng Tàu"
goong_bK55n698SNRKg0AEmwjm2X3bRDKjequVfpNEG4FvnNt8rHDcmt2-gJHuEtNWteVQ7fYWkMK19jZ9QsXspm3yn7lSsSF63ULDVeb1LX51tnfR4h1gLqwuNnXqvUCCdCubd,Khu Trường học huyện Nhà Bè,school,10.6722763,106.732567,"Khu Trường học huyện Nhà Bè, 477/15, 22 Nguyễn Bình, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh"
goong_sKKaYl--bqWwu2ISXCuj8opDV1uhUHbLjqM0Eq9fdtCecqQpR4pE0rQGpBy-cXXPvKw4HLNzb9uSjEMUu2Fzle2xaVa4cnbgkrJEUJJidU_uCiFcEpAR1kumgXy-SBXbS,Công Ty Cổ Phần Sách Thiết Bị Trường Học Bà Rịa-vũng Tàu,school,10.371415,107.076774,"Công Ty Cổ Phần Sách Thiết Bị Trường Học Bà Rịa-vũng Tàu, 237 Đường Lê Lợi, Phường Thắng Nhì, Thành Phố Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
goong_6Fzhe0uAupWs3jw3f3iShqq2RxWpeMCfe5RUX68jiphkg0xTpFiK5MUyEbbacDaTDfTRUu6t5kt5MuVMepAx-mL-zbVufUIDRfnpMWJp6mvN_al8MrAxXmn2oiieaDVfa,Cửa Hàng Sách Thiết Bị Giáo Dục Công Ty Cổ Phần Thiết Bị Trường Học Bà Rịa-vũng Tàu,school,10.371415,107.076774,"Cửa Hàng Sách Thiết Bị Giáo Dục Công Ty Cổ Phần Thiết Bị Trường Học Bà Rịa-vũng Tàu, 237 Đường Lê Lợi, Phường Thắng Nhì, Thành Phố Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
goong_Yqm5r-BUqyBkq31pn0SZH2KAeSLyzDJnyc7lcArUOme5_mXkXpWqg0XDfaSKvdrzSZap-G59mkpl-3F8ZsGa70H5UgT2pkbt4fXZPW5mamfB8sFwPrw-DmX6JVCSZDuLZ,Bệnh viện Lê Lợi,hospital,10.352340682000033,107.07442924300005,"Bệnh viện Lê Lợi, 22 Lê Lợi, Phường 1, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_e6XF9oXCBZpUZXIer6WChGBIXEaDEJ08Yalq-YBImUdhi1ATtHaVwGTBL6y0T7PxVY1qiT51s5pnqSsBtGSV7Xvafge1Evv9DYaVTR4V1hexgn0ATsxOVSGK3hTiFEv5I,Bệnh viện máy tính Naha,hospital,10.352203315000054,107.08867799400008,"Bệnh viện máy tính Naha, 205A Lê Hồng Phong, Phường 8, Vũng Tàu, Bà Rịa-Vũng Tàu"
goong_aqtAn1Vcfi-znGEwYGS1h4a3vyuvZUj8e5qKBoRqqc5iaqkZgBNQ7GKLZSOAtxDkZ5uZHoVYas1vpI09s3bsp1TD9hkC0ZVOGYTyspYV1hexgR5UTsxNIhWK3_jiFEkjF,Bệnh viện Đa khoa Bình Đại,hospital,10.192272502000037,106.69063827000008,"Trung tâm Y tế huyện Bình Đại, Bình Đại, Bình Đại, Bến Tre"
goong_8LqNMoxOwm5izUY6RnuLiHXMuE5RR66iXMxWCKdki6Zsol40p3qYiWyqUU2geqm9d7lkDeJCrb5quEIru2il62zNLEy6R4fJg6trSYtdi2_ikXsdvR1vi75u5RjaLHGzL,Điểm dừng bus Bệnh viện huyện Cần Giờ,hospital,10.407187000000022,106.96555100000006,"Điểm dừng bus Bệnh viện huyện Cần Giờ, Cần Thạnh, Cần Giờ, Hồ Chí Minh"
goong_R2v2711zpilusLwtrn--HkBOoxagBpDnRrF_L6FwnNRsrEULpweTkm2Oaw-hcLFddNSQE6NhiEVBimhVoHKc7kGifz-mf5zIdLSBGUpBgkPl1iuuYVQaABneippC5B5DQ,Điểm dừng bus Bệnh viện Cần Giờ Duyên Hải,hospital,10.407134302000031,106.96514881300004,"Điểm dừng bus Bệnh viện Cần Giờ Duyên Hải, Duyên Hải, Cần Thạnh, Cần Giờ, Hồ Chí Minh"
goong_6qCQVdRt-SlSBrEUMoluqz0GPdyWmYZh0cNRsHpHiskFvrH8VlnOylW6mVVKicF3ubZeuVrxxXs1to2uYiE2bEHqwZ9uQTZy5dLApRpBgk5B1ilIGpgaAkHeiXS2QB-vQ,Bệnh viện,hospital,10.5268323,106.6232359,"Bệnh viện, Tân Lân, Cần Đước, tỉnh Long An"
goong_pdMFWalnpVlKg3QusXmAnmWoUh-cVouZSrl7NLJOpeFmuHRZi2R_86GEYCKaa3zkfKpOLq1qvZxxu2BWrWnNlt2XQWJOcV7JGf7tNuZtrm_J-gV4NrQ2Lm3ypViabDODb,Bệnh Viện Đa Khoa,hospital,10.3411062,106.5797907,"Bệnh Viện Đa Khoa, Thiện Chí, Gò Công Tây, Tiền Giang"
goong_v7-nk4yJRLigzW0zbURgz1CRcU64RaDBaLonSo56jfZfkEQMgR-Zu3elTC3-a5q_Lbs1fBrd2oIlZkFA1uUWWjGzPLwuJQoHRbTBfqaV5ieBsiUwfaUuZiW67RDQfHvLJ,Bệnh Viện Đa Khoa Gò Công Đông,hospital,10.3980835,106.718711,"Bệnh Viện Đa Khoa Gò Công Đông, ấp 1, Tân Tây, Gò Công Đông, Tiền Giang"
goong_XL-nV3SvH5FHoWo_unC90XO3KHaWbojuQYk-EaBz4uhwvX4qrF1x10DURDyi61vBeNVfuKBbV9Z7i0_urGGJT1HGPXFOZYp2vdbFHU-9hkfh1i1QHpweBkXajXCyRBurR,Bệnh viện ung bướu,hospital,10.4125167,106.690785,"Bệnh viện ung bướu, Tân Trung, Gò Công, Tiền Giang"
goong_S5GGgbd8FhdIxSs0vGGsymWyejuzZfpMYqL1D4d_OEtisG6Rq2Uk2UufTAOwZriEfsRcD7xQr4JLn1glslGZxky9ci6EZZnIcaFXQ7eJrWTogUQXgahmgZuDzTDyBZfrB,Bệnh viện Đa khoa Gò Công Tây,hospital,10.3404536,106.5788481,"Bệnh viện Đa khoa Gò Công Tây, tt. Vĩnh Bình, Gò Công Tây, Tiền Giang"
goong_q0sktJp0f0NKk-ISrlfmdX2851icd51mUL_fLJW0UJ182fYmSJmvUGOs-y95f6NQHetnaG6x8lURNgsIBtwidZWC_sV6tUIW9eZj0X51tnVh4h50LqwuNUHqv3SCdCuZQ,Bệnh viện đa khoa Cần Giờ,hospital,10.4049755,106.9368954,"Bệnh viện đa khoa Cần Giờ, Phan Trọng Tuệ, Long Hòa, Cần Giờ, Hồ Chí Minh"
goong_lAu1wVZOnAph2DYpoVWx13ivZyauVufoeL9WEpp_jCV8rXObtmKcOX-EbyivVqWZe9lBEqGqsp9NgkU4Y6-E20ygbzOZUYTVeLxKXpx4nPVshlkKUbCMnHt5qiFRruGfc,Bệnh Viện Huyện Cần Giờ - Duyên Hải - Thị Trấn Cần Thạnh,hospital,10.4071243,106.9652152,"Bệnh Viện Huyện Cần Giờ - Duyên Hải - Thị Trấn Cần Thạnh, tt. Cần Thạnh, Cần Giờ, Hồ Chí Minh"
goong_o387aUqHg79fv1VIv0WTyDaRa1-8Q6bpUpZKSY8b_OdlbyE9ihj8rF6NVgmKGo-IWa9ZAo5t9Pxzv0pCuRq9-HLJDUK4RaHma6-5TVl_j-ZqlY8ZuRmfj2i9QjKP3GPTP,Chợ Tân Phước,market,10.44230321300006,106.70937273300007,"Chợ Tân Phước, Tân Phước, Gò Công Đông, Tiền Giang"
goong_kkNvkM-mRyp0amUwv5OKvGu6Tz_VHqi4drkggqMcgRV0bnnDjx-G-bZvVEyPHfnibqpDDrpBio1qk0dPjWqKiHe7JU68dYbX86TNuqop6iuNcSE8cvByaim24ozeKHUfK,Can Duoc Market,market,10.504427512000063,106.60389325200003,"Chợ huyện Cần Đước, Khu 1A, Cần Đước, Cần Đước, Long An"
goong_TlVdIXi5Xah8rndVkHuTukimKn-dRZj4TqtBWalKRtpxJ3jcXs2rjn3K7QQSdD5TweIFRGK1StuFlql5cnVTn2kiHfF2yaObTN7ixWphofPF9grQOrg6ImH-YqiWYD-PY,Chợ Rạch Kiến,market,10.581635087000052,106.58969389900005,"Chợ Rạch Kiến, Tỉnh Lộ 826, Long Hòa, Cần Đước, Long An"
goong_VZ2KYUUm0VCp8unedpnuTXUi5f_iokJhFrqtBnE5ZthepeDeftN7jXGWza_BqD5QYeIFR4a2xUlxlql7anbbnXUiHN9OyaOZafLhO8ZhomHwOgl19rg6IJX-qVdiYD-Mh,Chợ Xã Lới,market,10.418395133000047,106.67322107400008,"Chợ Xã Lới, Quốc Lộ 50, Tân Trung, Gò Công, Tiền Giang"
goong_t2S9l9O-z1RzjlqfpVutMHLTa-m-dpx3c6RwFb1e3pdA0HguoACq3HChYDfSAI-SaZJwJr5ai9d1t7sXWmfszn5zpFLQARZfeWnNBVZdnly5yjVL-oQGHAXClWiqXAOzX,Chợ Dinh,market,10.410763927000062,106.56969052800008,"Chợ Dinh, Tỉnh Lộ 827, Đồng Sơn, Gò Công Tây, Tiền Giang"
goong_wVotYM5ntGY-mVpQgRL8Y4_BXii5ZJuxHolKAcN1tYZmtqs8rXW18FZeqwWyd76FZ59SKrd2l4Vhrk4zgWa29GO9UBkStSqrPY6dRRYd3h-5inUIRsRGXh2C1SjqHEPzH,Bệnh viện Huyện Cần Giờ,hospital,10.4044263,106.9377005,"Bệnh viện Huyện Cần Giờ, Phan Trọng Tuệ, TT. Cần Thạnh, Cần Giờ, Hồ Chí Minh"
goong_uzDXAmfdcVlDtnxRpmRc62ikmQm8dXq8d4yXubxqQJlyV-7QvwJu_UOpqyy8nX11aIqvU6dfSNFCja8UvKNu4XGmu1QDk0PqcbWVV5VlUPxwj4UDoyxYlXKn7gOVKFPjV,Bệnh viện Mới Huyện Cần Giờ,hospital,10.4052748,106.9374261,"Bệnh viện Mới Huyện Cần Giờ, Phan Trọng Tuệ, Thị Trấn Cần Thạnh, Cần Giờ, Hồ Chí Minh"
goong_ReeOFedqr2cYlktNv1-s1Gi-REm-bvXRb7xhMrN8_MWGp1hMsBqRWcmGRze_RLCicPlXDohujr9wkEtPiXGg5XPJWzGIU4K4aq5Ybv2FMjo5rlEt-Qxiejmm8uDNDGfXO,Bệnh Viện Huyện Cần Giờ - Bv Huyện Cần Giờ - Lương Văn Nho - Thị Trấn Cần Thạnh,hospital,10.4053226,106.9371427,"Bệnh Viện Huyện Cần Giờ - Bv Huyện Cần Giờ - Lương Văn Nho - Thị Trấn Cần Thạnh, Long Hòa, Cần Giờ, Thành phố Hồ Chí Minh"
goong_snFPYCaufLNmbSgUt2Ka9n6yX7QZsYGBVcQshLAXmoGrnEsbinJiqTvELJ7EcPn-QZhxM2Z9uNuxxXUNf0-Fy2SxVyK0X4LFZqJUQIJygutEnmE8UtBSSgmWwRz-CFfnC,Chợ Gò Công,market,10.36056476300007,106.67228738700004,"Chợ Gò Công, 22 Hai Bà Trưng, Phường 1, Gò Công, Tiền Giang"
goong_YmHGBQdLUJZUnywmh2eG7m-0ZkCsWLTDb8JkELFMiud4wUM_rXavzmSZSzK3dJnAZKVPArtNr857nGmwCRCnhFaZr4avdH2CYqb9RIZ2joaqY0MQsBDvAS5y0hjuGEf1L,Chợ Gò Công Đông,market,10.32058115600006,106.71018503000005,"Chợ Gò Công Đông, Tỉnh Lộ 862, Tân Hòa, Gò Công Đông, Tiền Giang"
goong_lazVfPRmq1hLsWEdtGyn2Hq-RCe0VLfVHfbF9MrhUjtZMhGIpqkCW1iSDQHmYC41QLK78Hax97nJ_vlNZoFe0nXmtaiW3cr-reb15X9ltnZ1Lh3gLqwuNnXqvUCCdCubd,Chợ Long Thuận,market,10.362441018000027,106.68329943600008,"Chợ Long Thuận, Nguyễn Thìn, Long Thuận, Gò Công, Tiền Giang"
goong_xxysYbeZ7rRjtC2BrsnSf83sRWreBaISEUGcpI0rBn4RnErUeTneYzGWYbwqPEPywZZ10NrF4vd4-wHB6-0qAzgi0UiexWoeuY6dRRYd3wIdinUIRsRGXY4e1SjqHEPxg,Chợ Long Bình,market,10.297430095000038,106.62818258200008,"Chợ Long Bình, Tỉnh Lộ 877, Long Bình, Gò Công Tây, Tiền Giang"
goong_m75acE7Sh-tqd70UYJmU0UZ0pTpOA7vlfbGpImdKjp9205BVQXhz37mnplExdn7NRQIinVF54n_VA0ac3RmWL6UaJkQFBdY_Xc7eXVVJnl_4ujaFyWgGHlwGloSqXAOzX,Bệnh Viện Huyện Cần Giờ - Đối Diện Bv Huyện Cần Giờ - Duyên Hải - Thị Trấn Cần Thạnh,hospital,10.407187,106.965551,"Bệnh Viện Huyện Cần Giờ - Đối Diện Bv Huyện Cần Giờ - Duyên Hải - Thị Trấn Cần Thạnh, tt. Cần Thạnh, Cần Giờ, Hồ Chí Minh"
